                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                  1.141,                0.60546,                0.97818,                0.08827,                0.83657,                0.72992,                0.44331,                 1.1795,                0.60136,                0.97812,               0.009208,               0.009208,               0.009208
                     25,                 1.1737,                 1.0978,               0.009208,               0.009208,               0.009208
                     25,                 1.0207,                 1.0092,               0.009208,               0.009208,               0.009208
                     26,                 1.1416,                 0.6036,                0.97897,                0.08463,                0.84148,                0.73317,                0.44389,                 1.1747,                0.60932,                0.97691,               0.009175,               0.009175,               0.009175
                     26,                 1.1717,                  1.097,               0.009175,               0.009175,               0.009175
                     26,                 1.0218,                  1.011,               0.009175,               0.009175,               0.009175
                     27,                 1.1414,                 0.6026,                0.97822,                0.08672,                0.83998,                0.73379,                0.44597,                 1.1769,                0.59808,                0.97619,               0.009142,               0.009142,               0.009142
                     27,                  1.172,                  1.098,               0.009142,               0.009142,               0.009142
                     27,                 1.0221,                 1.0103,               0.009142,               0.009142,               0.009142
                     28,                 1.1414,                0.60063,                0.97586,                0.08723,                0.83907,                0.73584,                0.44711,                  1.173,                0.59415,                0.96966,               0.009109,               0.009109,               0.009109
                     28,                 1.1627,                 1.0949,               0.009109,               0.009109,               0.009109
                     28,                 1.0203,                  1.009,               0.009109,               0.009109,               0.009109
                     29,                 1.1406,                0.60307,                0.97513,                0.09314,                0.84023,                0.73454,                0.44584,                 1.1775,                0.59378,                0.97727,               0.009076,               0.009076,               0.009076
                     29,                 1.1591,                 1.0926,               0.009076,               0.009076,               0.009076
                     29,                 1.0219,                 1.0101,               0.009076,               0.009076,               0.009076
                     30,                 1.1306,                0.59776,                0.97276,                 0.0957,                0.84315,                0.73844,                0.44916,                 1.1701,                0.59184,                0.97149,               0.009043,               0.009043,               0.009043
                     30,                 1.1578,                 1.0921,               0.009043,               0.009043,               0.009043
                     30,                  1.021,                 1.0091,               0.009043,               0.009043,               0.009043
                     31,                 1.1351,                0.59867,                 0.9744,                0.09549,                0.84373,                0.73876,                0.44869,                  1.172,                 0.5928,                0.97241,                0.00901,                0.00901,                0.00901
